"","IndivUN","Year","Site","Plot","Indiv","rw","Sp","ptsep","ptoct","ptnov","ptdec","tjan","tfeb","tmar","tapr","tmay","tjun","tjul","taug","Ice","IceLag","nrw","cambial","L","keep"
"726","HR1-6",2004,"Herschel","HR1","6",0.126808992680376,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.149477443965542,15,20,"yes"
"727","HR1-6",1998,"Herschel","HR1","6",0.064164996514465,"Salix pulchra",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,-0.621287823163075,9,20,"yes"
"728","HR1-6",1997,"Herschel","HR1","6",0.0989273265946323,"Salix pulchra",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.193575699573594,8,20,"yes"
"729","HR1-6",1995,"Herschel","HR1","6",0.0639676280934123,"Salix pulchra",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-0.623716223857253,6,20,"yes"
"730","HR1-6",2012,"Herschel","HR1","6",0.143035683164866,"Salix pulchra",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,0.349128969911722,23,20,"yes"
"731","HR1-7",2004,"Herschel","HR1","7",0.0386144133514239,"Salix pulchra",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-1.02309616257804,9,14,"yes"
"732","HR1-7",2011,"Herschel","HR1","7",0.335758078027709,"Salix pulchra",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.845715948674953,16,14,"yes"
"733","HR1-7",2014,"Herschel","HR1","7",0.215426137840091,"Salix pulchra",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,0.0889177600338519,19,14,"yes"
"734","HR1-7",2006,"Herschel","HR1","7",0.348395444256732,"Salix pulchra",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,0.925195560292675,11,14,"yes"
"735","HR1-7",2009,"Herschel","HR1","7",0.254703716962775,"Salix pulchra",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,0.335944448774252,14,14,"yes"
"736","HR1-7",2003,"Herschel","HR1","7",0.0357509703888901,"Salix pulchra",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-1.04110508393295,8,14,"yes"
"737","HR1-7",2010,"Herschel","HR1","7",0.0154440149217395,"Salix pulchra",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,-1.16882069369037,15,14,"yes"
"738","HR1-7",2008,"Herschel","HR1","7",0.230545111534234,"Salix pulchra",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.184004832410477,13,14,"yes"
"739","HR1-7",2012,"Herschel","HR1","7",0.0932731873543219,"Salix pulchra",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,-0.679333225703253,17,14,"yes"
"740","HR1-7",2007,"Herschel","HR1","7",0.52838878818988,"Salix pulchra",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,2.05721949711005,12,14,"yes"
"741","HR1-7",2001,"Herschel","HR1","7",0.192063055471054,"Salix pulchra",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.058018609398834,6,14,"yes"
"742","HR1-7",2013,"Herschel","HR1","7",0.150158465452781,"Salix pulchra",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-0.32156723806825,18,14,"yes"
"743","HR1-7",2005,"Herschel","HR1","7",0.600135297630968,"Salix pulchra",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,2.50845154989402,10,14,"yes"
"744","HR1-7",2002,"Herschel","HR1","7",0.0655536322121875,"Salix pulchra",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.853668560850312,7,14,"yes"
"745","HSB-307",1984,"Herschel Island","HSB","307",0.21891478,"Salix richardsonii",-1.4,-14.3,-17.2,-20.4,-27,-34.2,-27.1,-18.6,-3,7.6,9.3,6.5,0.2095,0.2279,-0.13543070282004,7,26,"yes"
"746","HSB-307",1998,"Herschel Island","HSB","307",0.22288884,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,-0.112230531040034,21,26,"yes"
"747","HSB-307",2006,"Herschel Island","HSB","307",0.15344973,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.517609231978291,29,26,"yes"
"748","HSB-307",2008,"Herschel Island","HSB","307",0.14255314,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,-0.581222453675067,31,26,"yes"
"749","HSB-307",1986,"Herschel Island","HSB","307",0.21199224,"Salix richardsonii",1.1,-11.8,-18.8,-21.3,-30.3,-23.6,-26.6,-20.1,-5.5,5.7,9.9,6.7,0.0962,0.384,-0.175843811115828,9,26,"yes"
"750","HSB-307",2000,"Herschel Island","HSB","307",0.10354973,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-0.808920528693054,23,26,"yes"
"751","HSB-307",1994,"Herschel Island","HSB","307",0.18278508,"Salix richardsonii",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,-0.346352341235177,17,26,"yes"
"752","HSB-307",1990,"Herschel Island","HSB","307",0.13983967,"Salix richardsonii",2.7,-9.1,-27.7,-25.6,-34,-33.5,-19.3,-9.1,-1.3,8.5,13,7.7,0.1537,0.0717,-0.597063424903456,13,26,"yes"
"753","HSB-307",1989,"Herschel Island","HSB","307",0.13315215,"Salix richardsonii",1.1,-12.8,-29,-22.3,-32.5,-18.4,-22.3,-11.7,-4.3,7.1,13.1,11.5,0.0717,0.0766,-0.636104509532833,12,26,"yes"
"754","HSB-307",2005,"Herschel Island","HSB","307",0.19341461,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-0.28429818957649,28,26,"yes"
"755","HSB-307",1995,"Herschel Island","HSB","307",0.14460426,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-0.569248216662691,18,26,"yes"
"756","HSB-307",2002,"Herschel Island","HSB","307",0.21325283,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.168484610564211,25,26,"yes"
"757","HSB-307",1997,"Herschel Island","HSB","307",0.18054167,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.35944914837271,20,26,"yes"
"758","HSB-307",1991,"Herschel Island","HSB","307",0.15000983,"Salix richardsonii",1.4,-8.8,-24.6,-28.3,-25.5,-28.3,-25.5,-14.8,0.7,7,7.5,5.1,0.3785,0.1537,-0.537691030166049,14,26,"yes"
"759","HSB-307",1996,"Herschel Island","HSB","307",0.22432035,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.103873516323398,19,26,"yes"
"760","HSB-307",1999,"Herschel Island","HSB","307",0.10588929,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,-0.795262407303435,22,26,"yes"
"761","HSB-307",1993,"Herschel Island","HSB","307",0.28850345,"Salix richardsonii",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,0.270821114702118,16,26,"yes"
"762","HSB-307",1987,"Herschel Island","HSB","307",0.17780684,"Salix richardsonii",4.2,-9.4,-22.4,-23.3,-25.2,-28.6,-23.2,-20.3,-5.4,7,11.9,9.1,0.0061,0.0962,-0.375414817182217,10,26,"yes"
"763","HSB-307",1985,"Herschel Island","HSB","307",0.17295678,"Salix richardsonii",2.2,-9.4,-26.3,-28,-24.7,-30.1,-22.2,-22.4,-2.1,6.5,7.1,7.5,0.384,0.2095,-0.40372899088451,8,26,"yes"
"764","HSB-307",2004,"Herschel Island","HSB","307",0.1734482,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-0.400860129212534,27,26,"yes"
"765","HSB-307",1983,"Herschel Island","HSB","307",0.31224094,"Salix richardsonii",2.3,-13.6,-27,-27.3,-31.9,-30.3,-27.5,-17.7,-8.3,7.5,9.6,8.5,0.2279,0,0.409398248823435,6,26,"yes"
"766","HSB-307",2007,"Herschel Island","HSB","307",0.10428685,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.804617294564108,30,26,"yes"
"767","HSB-307",2001,"Herschel Island","HSB","307",0.14043792,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.593570900188835,24,26,"yes"
"768","HSB-307",1988,"Herschel Island","HSB","307",0.18754968,"Salix richardsonii",1.6,-6,-22,-23.8,-26.1,-24.8,-20.7,-13.6,-3.8,6.9,11.7,7.2,0.0766,0.0061,-0.318537074615394,11,26,"yes"
"769","HSB-307",2003,"Herschel Island","HSB","307",0.2384432,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-0.0214257057661219,26,26,"yes"
"770","HSB-307",1992,"Herschel Island","HSB","307",0.39821723,"Salix richardsonii",2,-8.5,-23.6,-28.9,-29.3,-29.4,-19.7,-16,-4.3,7.1,10.9,9.7,0.2047,0.3785,0.911319381621521,15,26,"yes"
"771","HSB-308",2001,"Herschel Island","HSB","308",0.37701609,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.948347443271685,13,15,"yes"
"772","HSB-308",2004,"Herschel Island","HSB","308",0.16748058,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-1.27448215195162,16,15,"yes"
"773","HSB-308",2005,"Herschel Island","HSB","308",0.77995331,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-0.321189722554064,17,15,"yes"
"774","HSB-308",1996,"Herschel Island","HSB","308",0.78943478,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.306432145395388,8,15,"yes"
"775","HSB-308",2006,"Herschel Island","HSB","308",0.96588708,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.0317902985007723,18,15,"yes"
"776","HSB-308",1995,"Herschel Island","HSB","308",1.56653345,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,0.903094814288046,7,15,"yes"
"777","HSB-308",2003,"Herschel Island","HSB","308",0.70657382,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-0.435402337848877,15,15,"yes"
"778","HSB-308",1997,"Herschel Island","HSB","308",2.70711417,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,2.67836889954049,9,15,"yes"
"779","HSB-308",2007,"Herschel Island","HSB","308",1.04250352,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,0.0874605165018683,19,15,"yes"
"780","HSB-308",1999,"Herschel Island","HSB","308",1.84761332,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,1.34058582246248,11,15,"yes"
"781","HSB-308",1998,"Herschel Island","HSB","308",2.16218421,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,1.83020443445498,10,15,"yes"
"782","HSB-308",1994,"Herschel Island","HSB","308",1.00095834,"Salix richardsonii",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,0.0227968937280693,6,15,"yes"
"783","HSB-308",2000,"Herschel Island","HSB","308",1.07155965,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,0.132685368809319,12,15,"yes"
"784","HSB-308",2002,"Herschel Island","HSB","308",0.71651408,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.419930670066634,14,15,"yes"
"785","HSB-308",2008,"Herschel Island","HSB","308",1.15072487,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.255903270931414,20,15,"yes"
"786","HSB-309",1987,"Herschel Island","HSB","309",0.30992896,"Salix richardsonii",4.2,-9.4,-22.4,-23.3,-25.2,-28.6,-23.2,-20.3,-5.4,7,11.9,9.1,0.0061,0.0962,0.527245775477984,16,32,"yes"
"787","HSB-309",1981,"Herschel Island","HSB","309",0.27684396,"Salix richardsonii",-2.3,-7,-20.5,-27.5,-17.1,-26.2,-22.9,-15.3,-0.3,6.4,10.1,5.4,0.0603,0.1173,0.144970787500905,10,32,"yes"
"788","HSB-309",2008,"Herschel Island","HSB","309",0.14341268,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,-1.39673817298773,37,32,"yes"
"789","HSB-309",2003,"Herschel Island","HSB","309",0.23984626,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-0.28251282509331,32,32,"yes"
"790","HSB-309",2005,"Herschel Island","HSB","309",0.17128073,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.07474154373898,34,32,"yes"
"791","HSB-309",1999,"Herschel Island","HSB","309",0.37268531,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,1.25235331489873,28,32,"yes"
"792","HSB-309",2006,"Herschel Island","HSB","309",0.13942012,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-1.44286952635021,35,32,"yes"
"793","HSB-309",1997,"Herschel Island","HSB","309",0.20841152,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.645720165445815,26,32,"yes"
"794","HSB-309",2004,"Herschel Island","HSB","309",0.13577358,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-1.48500285065603,33,32,"yes"
"795","HSB-309",1989,"Herschel Island","HSB","309",0.37641836,"Salix richardsonii",1.1,-12.8,-29,-22.3,-32.5,-18.4,-22.3,-11.7,-4.3,7.1,13.1,11.5,0.0717,0.0766,1.29548620424036,18,32,"yes"
"796","HSB-309",1986,"Herschel Island","HSB","309",0.26748141,"Salix richardsonii",1.1,-11.8,-18.8,-21.3,-30.3,-23.6,-26.6,-20.1,-5.5,5.7,9.9,6.7,0.0962,0.384,0.0367928008397345,15,32,"yes"
"797","HSB-309",1984,"Herschel Island","HSB","309",0.36791421,"Salix richardsonii",-1.4,-14.3,-17.2,-20.4,-27,-34.2,-27.1,-18.6,-3,7.6,9.3,6.5,0.2095,0.2279,1.19722645393039,13,32,"yes"
"798","HSB-309",1985,"Herschel Island","HSB","309",0.2136817,"Salix richardsonii",2.2,-9.4,-26.3,-28,-24.7,-30.1,-22.2,-22.4,-2.1,6.5,7.1,7.5,0.384,0.2095,-0.584826769763873,14,32,"yes"
"799","HSB-309",1988,"Herschel Island","HSB","309",0.24484361,"Salix richardsonii",1.6,-6,-22,-23.8,-26.1,-24.8,-20.7,-13.6,-3.8,6.9,11.7,7.2,0.0766,0.0061,-0.22477179709974,17,32,"yes"
"800","HSB-309",1977,"Herschel Island","HSB","309",0.25440579,"Salix richardsonii",3.3,-10.3,-15.3,-30.6,-26.9,-27,-30.3,-17.1,-3.1,5.8,9.2,10.4,0,0.0055,-0.114287219661787,6,32,"yes"
"801","HSB-309",2002,"Herschel Island","HSB","309",0.22826784,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.416293703627195,31,32,"yes"
"802","HSB-309",2001,"Herschel Island","HSB","309",0.25063282,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.157881357832798,30,32,"yes"
"803","HSB-309",1982,"Herschel Island","HSB","309",0.27496746,"Salix richardsonii",-0.5,-8.4,-20.4,-22.6,-31.1,-23.4,-25.6,-16.1,-5.6,6.6,11.8,6.6,0,0.0603,0.123289088394391,11,32,"yes"
"804","HSB-309",2000,"Herschel Island","HSB","309",0.2586379,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-0.0653880266931409,29,32,"yes"
"805","HSB-309",1998,"Herschel Island","HSB","309",0.22967189,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,-0.400070847442543,27,32,"yes"
"806","HSB-309",1994,"Herschel Island","HSB","309",0.33267988,"Salix richardsonii",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,0.790117399158428,23,32,"yes"
"807","HSB-309",1996,"Herschel Island","HSB","309",0.28452964,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,0.233773665832344,25,32,"yes"
"808","HSB-309",1979,"Herschel Island","HSB","309",0.28979981,"Salix richardsonii",4.2,-14.1,-15.1,-23.5,-20.3,-28.6,-28.6,-15.8,-1.2,6.4,12.8,11,0.003,0,0.294666945970992,8,32,"yes"
"809","HSB-309",1993,"Herschel Island","HSB","309",0.27077527,"Salix richardsonii",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,0.0748511442551251,22,32,"yes"
"810","HSB-309",1991,"Herschel Island","HSB","309",0.28115593,"Salix richardsonii",1.4,-8.8,-24.6,-28.3,-25.5,-28.3,-25.5,-14.8,0.7,7,7.5,5.1,0.3785,0.1537,0.1947927092149,20,32,"yes"
"811","HSB-309",1980,"Herschel Island","HSB","309",0.27688389,"Salix richardsonii",3.2,-6.5,-12,-26.6,-29,-22.5,-23.9,-18.8,-5.1,8.5,8.6,7.2,0.1173,0.003,0.145432151873579,9,32,"yes"
"812","HSB-309",2007,"Herschel Island","HSB","309",0.19523608,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.797953539107375,36,32,"yes"
"813","HSB-309",1995,"Herschel Island","HSB","309",0.24949494,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-0.171028798162837,24,32,"yes"
"814","HSB-309",1983,"Herschel Island","HSB","309",0.38725815,"Salix richardsonii",2.3,-13.6,-27,-27.3,-31.9,-30.3,-27.5,-17.7,-8.3,7.5,9.6,8.5,0.2279,0,1.42073270845448,12,32,"yes"
"815","HSB-309",1992,"Herschel Island","HSB","309",0.19595474,"Salix richardsonii",2,-8.5,-23.6,-28.9,-29.3,-29.4,-19.7,-16,-4.3,7.1,10.9,9.7,0.2047,0.3785,-0.789649904745592,21,32,"yes"
"816","HSB-309",1990,"Herschel Island","HSB","309",0.59632844,"Salix richardsonii",2.7,-9.1,-27.7,-25.6,-34,-33.5,-19.3,-9.1,-1.3,8.5,13,7.7,0.1537,0.0717,3.83639970546565,19,32,"yes"
"817","HSB-309",1978,"Herschel Island","HSB","309",0.33082335,"Salix richardsonii",3.5,-6.2,-21.6,-23,-22.4,-25.3,-21.8,-16.1,-7.2,4.2,11.3,7.1,0,0,0.768666440009899,7,32,"yes"
"818","HSB-310",1998,"Herschel Island","HSB","310",0.55893989,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,0.384597575693977,11,16,"yes"
"819","HSB-310",2008,"Herschel Island","HSB","310",0.70731931,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.955222232440624,21,16,"yes"
"820","HSB-310",2004,"Herschel Island","HSB","310",0.12437836,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-1.2866013270349,17,16,"yes"
"821","HSB-310",2006,"Herschel Island","HSB","310",0.1510236,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-1.18413138255788,19,16,"yes"
"822","HSB-310",2000,"Herschel Island","HSB","310",0.39820399,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-0.233546556183363,13,16,"yes"
"823","HSB-310",2002,"Herschel Island","HSB","310",0.2143569,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.940569690692986,15,16,"yes"
"824","HSB-310",2003,"Herschel Island","HSB","310",0.18987277,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-1.03472862646043,16,16,"yes"
"825","HSB-310",2007,"Herschel Island","HSB","310",0.13297196,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-1.25355280824289,20,16,"yes"
"826","HSB-310",1997,"Herschel Island","HSB","310",0.53226922,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,0.282029834736686,10,16,"yes"
"827","HSB-310",1999,"Herschel Island","HSB","310",0.47005461,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,0.0427703034898564,12,16,"yes"
"828","HSB-310",2001,"Herschel Island","HSB","310",0.47066481,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,0.0451169575308737,14,16,"yes"
"829","HSB-310",1994,"Herschel Island","HSB","310",1.11055741,"Salix richardsonii",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,2.50596021483515,7,16,"yes"
"830","HSB-310",1995,"Herschel Island","HSB","310",0.41289955,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-0.177031650809695,8,16,"yes"
"831","HSB-310",1996,"Herschel Island","HSB","310",0.43855322,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.0783749999207663,9,16,"yes"
"832","HSB-310",1993,"Herschel Island","HSB","310",0.97977199,"Salix richardsonii",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,2.00299703169987,6,16,"yes"
"833","HSB-310",2005,"Herschel Island","HSB","310",0.17583826,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.08870132328966,18,16,"yes"
"834","HSB-311",2006,"Herschel Island","HSB","311",0.36,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.381292532778059,38,35,"yes"
"835","HSB-311",1981,"Herschel Island","HSB","311",0.6475,"Salix richardsonii",-2.3,-7,-20.5,-27.5,-17.1,-26.2,-22.9,-15.3,-0.3,6.4,10.1,5.4,0.0603,0.1173,1.33266087412521,13,35,"yes"
"836","HSB-311",2008,"Herschel Island","HSB","311",0.25,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,-1.03706601020192,40,35,"yes"
"837","HSB-311",1990,"Herschel Island","HSB","311",0.38,"Salix richardsonii",2.7,-9.1,-27.7,-25.6,-34,-33.5,-19.3,-9.1,-1.3,8.5,13,7.7,0.1537,0.0717,-0.262060991428266,22,35,"yes"
"838","HSB-311",1976,"Herschel Island","HSB","311",0.8075,"Salix richardsonii",-1.8,-11.6,-25.2,-29.7,-30.7,-31.3,-26.5,-13.7,-3.5,5.3,9.8,9,0.0055,0.132,2.28651320492355,8,35,"yes"
